new-hampshire-wildcats-at-syracuse-orange-week-1,new-hampshire-wildcats,0,0,0,0,0,0
new-hampshire-wildcats-at-syracuse-orange-week-1,syracuse-orange,0,0,0,0,0,0
tulane-green-wave-at-duke-blue-devils-week-1,tulane-green-wave,0,0,0,0,0,0
tulane-green-wave-at-duke-blue-devils-week-1,duke-blue-devils,0,0,0,0,0,0
ucla-bruins-at-california-golden-bears-week-1,ucla-bruins,0,0,0,0,0,0
ucla-bruins-at-california-golden-bears-week-1,california-golden-bears,0,0,0,0,0,0
vmi-keydets-at-virginia-tech-hokies-week-1,vmi-keydets,0,0,0,0,0,0
vmi-keydets-at-virginia-tech-hokies-week-1,virginia-tech-hokies,0,0,0,0,0,0
uab-blazers-at-illinois-fighting-illini-week-1,uab-blazers,0,0,0,0,0,0
uab-blazers-at-illinois-fighting-illini-week-1,illinois-fighting-illini,0,0,0,0,0,0
north-texas-mean-green-at-indiana-hoosiers-week-1,north-texas-mean-green,0,0,0,0,0,0
north-texas-mean-green-at-indiana-hoosiers-week-1,indiana-hoosiers,0,0,0,0,0,0
northern-illinois-huskies-at-iowa-hawkeyes-week-1,northern-illinois-huskies,0,0,0,0,0,0
northern-illinois-huskies-at-iowa-hawkeyes-week-1,iowa-hawkeyes,0,0,0,0,0,0
howard-bison-at-maryland-terrapins-week-1,howard-bison,0,0,0,0,0,0
howard-bison-at-maryland-terrapins-week-1,maryland-terrapins,0,0,0,0,0,0
western-michigan-broncos-at-michigan-wolverines-week-1,western-michigan-broncos,0,0,0,0,0,0
western-michigan-broncos-at-michigan-wolverines-week-1,michigan-wolverines,0,0,0,0,0,0
toledo-rockets-at-michigan-state-spartans-week-1,toledo-rockets,0,0,0,0,0,0
toledo-rockets-at-michigan-state-spartans-week-1,michigan-state-spartans,0,0,0,0,0,0
ohio-bobcats-at-nebraska-cornhuskers-week-1,ohio-bobcats,0,0,0,0,0,0
ohio-bobcats-at-nebraska-cornhuskers-week-1,nebraska-cornhuskers,0,0,0,0,0,0
south-dakota-state-jackrabbits-at-northwestern-wildcats-week-1,south-dakota-state-jackrabbits,0,0,0,0,0,0
south-dakota-state-jackrabbits-at-northwestern-wildcats-week-1,northwestern-wildcats,0,0,0,0,0,0
ball-state-cardinals-at-ohio-state-buckeyes-week-1,ball-state-cardinals,0,0,0,0,0,0
ball-state-cardinals-at-ohio-state-buckeyes-week-1,ohio-state-buckeyes,0,0,0,0,0,0
boise-state-broncos-at-oregon-ducks-week-1,boise-state-broncos,0,0,0,0,0,0
boise-state-broncos-at-oregon-ducks-week-1,oregon-ducks,0,0,0,0,0,0
marshall-thundering-herd-at-penn-state-nittany-lions-week-1,marshall-thundering-herd,0,0,0,0,0,0
marshall-thundering-herd-at-penn-state-nittany-lions-week-1,penn-state-nittany-lions,0,0,0,0,0,0
indiana-state-sycamores-at-purdue-boilermakers-week-1,indiana-state-sycamores,0,0,0,0,0,0
indiana-state-sycamores-at-purdue-boilermakers-week-1,purdue-boilermakers,0,0,0,0,0,0
fresno-state-bulldogs-at-usc-trojans-week-1,fresno-state-bulldogs,0,0,0,0,0,0
fresno-state-bulldogs-at-usc-trojans-week-1,usc-trojans,0,0,0,0,0,0
washington-state-cougars-at-washington-huskies-week-1,washington-state-cougars,0,0,0,0,0,0
washington-state-cougars-at-washington-huskies-week-1,washington-huskies,0,0,0,0,0,0
wyoming-cowboys-at-colorado-state-rams-week-1,wyoming-cowboys,0,0,0,0,0,0
wyoming-cowboys-at-colorado-state-rams-week-1,colorado-state-rams,0,0,0,0,0,0
portland-state-vikings-at-san-diego-state-aztecs-week-1,portland-state-vikings,0,0,0,0,0,0
portland-state-vikings-at-san-diego-state-aztecs-week-1,san-diego-state-aztecs,0,0,0,0,0,0
idaho-state-bengals-at-utah-state-aggies-week-1,idaho-state-bengals,0,0,0,0,0,0
idaho-state-bengals-at-utah-state-aggies-week-1,utah-state-aggies,0,0,0,0,0,0
lafayette-leopards-at-uconn-huskies-week-1,lafayette-leopards,0,0,0,0,0,0
lafayette-leopards-at-uconn-huskies-week-1,uconn-huskies,0,0,0,0,0,0
notre-dame-fighting-irish-at-wisconsin-badgers-week-1,notre-dame-fighting-irish,0,0,0,0,0,0
notre-dame-fighting-irish-at-wisconsin-badgers-week-1,wisconsin-badgers,0,0,0,0,0,0
smu-mustangs-at-florida-state-seminoles-week-1,smu-mustangs,0,0,0,0,0,0
smu-mustangs-at-florida-state-seminoles-week-1,florida-state-seminoles,0,0,0,0,0,0
